"Date","Price","Open","High","Low","Change %"
"Apr 29, 2015","7.815","7.815","7.815","7.815","0.70%"
"Apr 28, 2015","7.761","7.761","7.761","7.761","-0.22%"
"Apr 27, 2015","7.778","7.778","7.778","7.778","-0.12%"
"Apr 24, 2015","7.787","7.787","7.787","7.787","0.39%"
"Apr 23, 2015","7.757","7.757","7.757","7.757","0.05%"
"Apr 22, 2015","7.753","7.753","7.753","7.753","-0.26%"
"Apr 21, 2015","7.773","7.773","7.773","7.773","-0.27%"
"Apr 20, 2015","7.794","7.794","7.794","7.794","0.04%"
"Apr 17, 2015","7.791","7.791","7.791","7.791","-0.10%"
"Apr 16, 2015","7.799","7.799","7.799","7.799","0.22%"
"Apr 15, 2015","7.782","7.782","7.782","7.782","-0.18%"
"Apr 13, 2015","7.796","7.796","7.796","7.796","-0.06%"
"Apr 10, 2015","7.801","7.801","7.801","7.801","0.35%"
"Apr 09, 2015","7.774","7.774","7.774","7.774","-0.15%"
"Apr 08, 2015","7.786","7.786","7.786","7.786","0.00%"
"Apr 07, 2015","7.786","7.786","7.786","7.786","0.84%"
"Apr 06, 2015","7.721","7.721","7.721","7.721","-0.22%"
"Mar 31, 2015","7.738","7.738","7.738","7.738","-0.30%"
"Mar 30, 2015","7.761","7.761","7.761","7.761","-0.19%"
"Mar 27, 2015","7.776","7.776","7.776","7.776","-0.27%"
"Mar 26, 2015","7.797","7.797","7.797","7.797","0.32%"
"Mar 25, 2015","7.772","7.772","7.772","7.772","0.28%"
"Mar 24, 2015","7.750","7.750","7.750","7.750","-0.08%"
"Mar 23, 2015","7.756","7.756","7.756","7.756","0.13%"
"Mar 20, 2015","7.746","7.746","7.746","7.746","-0.13%"
"Mar 19, 2015","7.756","7.756","7.756","7.756","-0.46%"
"Mar 18, 2015","7.792","7.792","7.792","7.792","0.13%"
"Mar 17, 2015","7.782","7.782","7.782","7.782","-0.28%"
"Mar 16, 2015","7.804","7.804","7.804","7.804","0.10%"
"Mar 13, 2015","7.796","7.796","7.796","7.796","0.96%"
"Mar 12, 2015","7.722","7.722","7.722","7.722","-0.48%"
"Mar 11, 2015","7.759","7.759","7.759","7.759","0.15%"
"Mar 10, 2015","7.747","7.747","7.747","7.747","0.09%"
"Mar 09, 2015","7.740","7.740","7.740","7.740","0.45%"
"Mar 05, 2015","7.705","7.705","7.705","7.705","0.26%"
"Mar 04, 2015","7.685","7.685","7.685","7.685","-0.89%"
"Mar 03, 2015","7.754","7.754","7.754","7.754","0.17%"
"Mar 02, 2015","7.741","7.741","7.741","7.741","0.22%"
"Feb 27, 2015","7.724","7.724","7.724","7.724","-0.18%"
"Feb 26, 2015","7.738","7.738","7.738","7.738","0.42%"
"Feb 25, 2015","7.706","7.706","7.706","7.706","-0.13%"
"Feb 24, 2015","7.716","7.716","7.716","7.716","0.18%"
"Feb 23, 2015","7.702","7.702","7.702","7.702","0.09%"
"Feb 20, 2015","7.695","7.695","7.695","7.695","-0.19%"
"Feb 19, 2015","7.710","7.710","7.710","7.710","0.03%"
"Feb 18, 2015","7.708","7.708","7.708","7.708","0.01%"
"Feb 16, 2015","7.707","7.707","7.707","7.707","0.13%"
"Feb 13, 2015","7.697","7.697","7.697","7.697","-0.59%"
"Feb 12, 2015","7.743","7.743","7.743","7.743","0.14%"
"Feb 11, 2015","7.732","7.732","7.732","7.732","0.05%"
"Feb 10, 2015","7.728","7.728","7.728","7.728","0.00%"
"Feb 09, 2015","7.728","7.728","7.728","7.728","0.36%"
"Feb 06, 2015","7.700","7.700","7.700","7.700","0.01%"
"Feb 05, 2015","7.699","7.699","7.699","7.699","-0.23%"
"Feb 04, 2015","7.717","7.717","7.717","7.717","-0.13%"
"Feb 03, 2015","7.727","7.727","7.727","7.727","0.98%"
"Feb 02, 2015","7.652","7.652","7.652","7.652","-0.53%"
"Feb 01, 2015","7.693","7.693","7.693","7.693","0.03%"
"Jan 30, 2015","7.691","7.691","7.691","7.691","-0.26%"
"Jan 29, 2015","7.711","7.711","7.711","7.711","0.08%"
"Jan 28, 2015","7.705","7.705","7.705","7.705","0.01%"
"Jan 27, 2015","7.704","7.704","7.704","7.704","0.00%"
"Jan 23, 2015","7.704","7.704","7.704","7.704","-0.10%"
"Jan 22, 2015","7.712","7.712","7.712","7.712","0.29%"
"Jan 21, 2015","7.690","7.690","7.690","7.690","-0.43%"
"Jan 20, 2015","7.723","7.723","7.723","7.723","0.00%"
"Jan 19, 2015","7.723","7.723","7.723","7.723","0.22%"
"Jan 16, 2015","7.706","7.706","7.706","7.706","0.16%"
"Jan 15, 2015","7.694","7.694","7.694","7.694","-1.00%"
"Jan 14, 2015","7.772","7.772","7.772","7.772","0.05%"
"Jan 13, 2015","7.768","7.768","7.768","7.768","-0.56%"
"Jan 12, 2015","7.812","7.812","7.812","7.812","-0.41%"
"Jan 09, 2015","7.844","7.844","7.844","7.844","-0.20%"
"Jan 08, 2015","7.860","7.860","7.860","7.860","0.05%"
"Jan 07, 2015","7.856","7.856","7.856","7.856","-0.54%"
"Jan 06, 2015","7.899","7.899","7.899","7.899","0.09%"
"Jan 05, 2015","7.892","7.892","7.892","7.892","0.25%"
"Jan 02, 2015","7.872","7.872","7.872","7.872","-0.10%"
"Jan 01, 2015","7.880","7.880","7.880","7.880","0.32%"
"Dec 31, 2014","7.855","7.855","7.855","7.855","-0.23%"
"Dec 30, 2014","7.873","7.873","7.873","7.873","-0.68%"
"Dec 29, 2014","7.927","7.927","7.927","7.927","-0.68%"
"Dec 28, 2014","7.981","7.981","7.981","7.981","0.04%"
"Dec 26, 2014","7.978","7.978","7.978","7.978","0.23%"
"Dec 24, 2014","7.960","7.960","7.960","7.960","0.48%"
"Dec 23, 2014","7.922","7.922","7.922","7.922","-0.40%"
"Dec 22, 2014","7.954","7.954","7.954","7.954","-0.08%"
"Dec 19, 2014","7.960","7.960","7.960","7.960","0.40%"
"Dec 18, 2014","7.928","7.928","7.928","7.928","-0.51%"
"Dec 17, 2014","7.969","7.969","7.969","7.969","-0.23%"
"Dec 16, 2014","7.987","7.987","7.987","7.987","1.98%"
"Dec 15, 2014","7.832","7.832","7.832","7.832","0.01%"
"Dec 14, 2014","7.831","7.831","7.831","7.831","0.01%"
"Dec 12, 2014","7.830","7.830","7.830","7.830","-0.46%"
"Dec 11, 2014","7.866","7.866","7.866","7.866","-0.53%"
"Dec 10, 2014","7.908","7.908","7.908","7.908","0.08%"
"Dec 09, 2014","7.902","7.902","7.902","7.902","-0.19%"
"Dec 08, 2014","7.917","7.917","7.917","7.917","-0.24%"
"Dec 05, 2014","7.936","7.936","7.936","7.936","-0.39%"
"Dec 04, 2014","7.967","7.967","7.967","7.967","-0.05%"
"Dec 03, 2014","7.971","7.971","7.971","7.971","0.03%"
"Dec 02, 2014","7.969","7.969","7.969","7.969","-1.12%"
"Dec 01, 2014","8.059","8.059","8.059","8.059","-0.35%"
"Nov 30, 2014","8.087","8.087","8.087","8.087","0.00%"
"Nov 28, 2014","8.087","8.087","8.087","8.087","-0.74%"
"Nov 27, 2014","8.147","8.147","8.147","8.147","0.05%"
"Nov 26, 2014","8.143","8.143","8.143","8.143","-0.18%"
"Nov 25, 2014","8.158","8.158","8.158","8.158","-0.05%"
"Nov 24, 2014","8.162","8.162","8.162","8.162","-0.07%"
"Nov 21, 2014","8.168","8.168","8.168","8.168","0.12%"
"Nov 20, 2014","8.158","8.158","8.158","8.158","-0.07%"
"Nov 19, 2014","8.164","8.164","8.164","8.164","0.13%"
"Nov 18, 2014","8.153","8.153","8.153","8.153","-0.34%"
"Nov 17, 2014","8.181","8.181","8.181","8.181","-0.49%"
"Nov 16, 2014","8.221","8.221","8.221","8.221","0.07%"
"Nov 14, 2014","8.215","8.215","8.215","8.215","-0.07%"
"Nov 13, 2014","8.221","8.221","8.221","8.221","0.77%"
"Nov 12, 2014","8.158","8.158","8.158","8.158","-0.33%"
"Nov 11, 2014","8.185","8.185","8.185","8.185","0.09%"
"Nov 10, 2014","8.178","8.178","8.178","8.178","-0.38%"
"Nov 07, 2014","8.209","8.209","8.209","8.209","0.22%"
"Nov 05, 2014","8.191","8.191","8.191","8.191","-0.82%"
"Nov 03, 2014","8.259","8.259","8.259","8.259","-0.23%"
"Oct 31, 2014","8.278","8.278","8.278","8.278","-0.13%"
"Oct 30, 2014","8.289","8.289","8.289","8.289","-0.35%"
"Oct 29, 2014","8.318","8.318","8.318","8.318","-0.05%"
"Oct 28, 2014","8.322","8.322","8.322","8.322","0.07%"
"Oct 27, 2014","8.316","8.316","8.316","8.316","-0.48%"
"Oct 22, 2014","8.356","8.356","8.356","8.356","-0.18%"
"Oct 21, 2014","8.371","8.371","8.371","8.371","0.14%"
"Oct 20, 2014","8.359","8.359","8.359","8.359","-0.36%"
"Oct 17, 2014","8.389","8.389","8.389","8.389","0.23%"
"Oct 16, 2014","8.370","8.370","8.370","8.370","-0.33%"
"Oct 15, 2014","8.398","8.398","8.398","8.398","0.01%"
"Oct 14, 2014","8.397","8.397","8.397","8.397","-0.25%"
"Oct 13, 2014","8.418","8.418","8.418","8.418","-0.45%"
"Oct 10, 2014","8.456","8.456","8.456","8.456","-0.11%"
"Oct 09, 2014","8.465","8.465","8.465","8.465","0.68%"
"Oct 08, 2014","8.408","8.408","8.408","8.408","-0.53%"
"Oct 07, 2014","8.453","8.453","8.453","8.453","-0.28%"
"Oct 01, 2014","8.477","8.477","8.477","8.477","-0.40%"
"Sep 30, 2014","8.511","8.511","8.511","8.511","0.25%"
"Sep 29, 2014","8.490","8.490","8.490","8.490","0.56%"
"Sep 27, 2014","8.443","8.443","8.443","8.443","0.02%"
"Sep 26, 2014","8.441","8.441","8.441","8.441","-0.54%"
"Sep 25, 2014","8.487","8.487","8.487","8.487","0.07%"
"Sep 24, 2014","8.481","8.481","8.481","8.481","0.17%"
"Sep 23, 2014","8.467","8.467","8.467","8.467","0.38%"
"Sep 22, 2014","8.435","8.435","8.435","8.435","-0.24%"
"Sep 19, 2014","8.455","8.455","8.455","8.455","0.02%"
"Sep 18, 2014","8.453","8.453","8.453","8.453","-0.53%"
"Sep 17, 2014","8.498","8.498","8.498","8.498","0.00%"
"Sep 16, 2014","8.498","8.498","8.498","8.498","-0.07%"
"Sep 15, 2014","8.504","8.504","8.504","8.504","-0.01%"
"Sep 13, 2014","8.505","8.505","8.505","8.505","0.05%"
"Sep 12, 2014","8.501","8.501","8.501","8.501","-0.05%"
"Sep 11, 2014","8.505","8.505","8.505","8.505","-0.44%"
"Sep 10, 2014","8.543","8.543","8.543","8.543","0.25%"
"Sep 09, 2014","8.522","8.522","8.522","8.522","0.24%"
"Sep 08, 2014","8.502","8.502","8.502","8.502","-0.23%"
"Sep 05, 2014","8.522","8.522","8.522","8.522","0.00%"
"Sep 04, 2014","8.522","8.522","8.522","8.522","0.00%"
"Sep 03, 2014","8.522","8.522","8.522","8.522","0.04%"
"Sep 02, 2014","8.519","8.519","8.519","8.519","-0.36%"
"Sep 01, 2014","8.550","8.550","8.550","8.550","-0.18%"
"Aug 31, 2014","8.565","8.565","8.565","8.565","0.07%"
"Aug 28, 2014","8.559","8.559","8.559","8.559","0.04%"
"Aug 27, 2014","8.556","8.556","8.556","8.556","0.02%"
"Aug 26, 2014","8.554","8.554","8.554","8.554","-0.02%"
"Aug 25, 2014","8.556","8.556","8.556","8.556","0.47%"
"Aug 22, 2014","8.516","8.516","8.516","8.516","0.05%"
"Aug 21, 2014","8.512","8.512","8.512","8.512","0.39%"
"Aug 20, 2014","8.479","8.479","8.479","8.479","-0.62%"
"Aug 19, 2014","8.532","8.532","8.532","8.532","-2.08%"
"Aug 14, 2014","8.713","8.713","8.713","8.713","-0.58%"
"Aug 13, 2014","8.764","8.764","8.764","8.764","-0.92%"
"Aug 12, 2014","8.845","8.845","8.845","8.845","0.32%"
"Aug 11, 2014","8.817","8.817","8.817","8.817","-0.43%"
"Aug 10, 2014","8.855","8.855","8.855","8.855","0.03%"
"Aug 08, 2014","8.852","8.852","8.852","8.852","0.00%"
"Aug 07, 2014","8.852","8.852","8.852","8.852","-0.15%"
"Aug 06, 2014","8.865","8.865","8.865","8.865","0.35%"
"Aug 05, 2014","8.834","8.834","8.834","8.834","1.18%"
"Aug 04, 2014","8.731","8.731","8.731","8.731","-0.27%"
"Aug 02, 2014","8.755","8.755","8.755","8.755","0.00%"
"Aug 01, 2014","8.755","8.755","8.755","8.755","0.42%"
"Jul 31, 2014","8.718","8.718","8.718","8.718","-0.11%"
"Jul 30, 2014","8.728","8.728","8.728","8.728","0.24%"
"Jul 28, 2014","8.707","8.707","8.707","8.707","0.42%"
"Jul 27, 2014","8.671","8.671","8.671","8.671","0.00%"
"Jul 25, 2014","8.671","8.671","8.671","8.671","0.27%"
"Jul 24, 2014","8.648","8.648","8.648","8.648","-0.14%"
"Jul 23, 2014","8.660","8.660","8.660","8.660","-0.35%"
"Jul 22, 2014","8.690","8.690","8.690","8.690","-0.02%"
"Jul 21, 2014","8.692","8.692","8.692","8.692","-0.90%"
"Jul 20, 2014","8.771","8.771","8.771","8.771","0.02%"
"Jul 18, 2014","8.769","8.769","8.769","8.769","0.38%"
"Jul 17, 2014","8.736","8.736","8.736","8.736","0.14%"
"Jul 16, 2014","8.724","8.724","8.724","8.724","-0.13%"
"Jul 15, 2014","8.735","8.735","8.735","8.735","-0.52%"
"Jul 14, 2014","8.781","8.781","8.781","8.781","0.11%"
"Jul 12, 2014","8.771","8.771","8.771","8.771","0.05%"
"Jul 11, 2014","8.767","8.767","8.767","8.767","0.02%"
"Jul 10, 2014","8.765","8.765","8.765","8.765","0.44%"
"Jul 09, 2014","8.727","8.727","8.727","8.727","0.00%"
"Jul 08, 2014","8.727","8.727","8.727","8.727","0.36%"
"Jul 07, 2014","8.696","8.696","8.696","8.696","0.38%"
"Jul 04, 2014","8.663","8.663","8.663","8.663","0.07%"
"Jul 03, 2014","8.657","8.657","8.657","8.657","0.00%"
"Jul 02, 2014","8.657","8.657","8.657","8.657","-0.92%"
"Jul 01, 2014","8.737","8.737","8.737","8.737","-0.08%"
"Jun 30, 2014","8.744","8.744","8.744","8.744","-0.03%"
"Jun 27, 2014","8.747","8.747","8.747","8.747","0.18%"
"Jun 26, 2014","8.731","8.731","8.731","8.731","0.33%"
"Jun 25, 2014","8.702","8.702","8.702","8.702","-0.17%"
"Jun 24, 2014","8.717","8.717","8.717","8.717","-0.64%"
"Jun 23, 2014","8.773","8.773","8.773","8.773","0.56%"
"Jun 20, 2014","8.724","8.724","8.724","8.724","0.41%"
"Jun 19, 2014","8.688","8.688","8.688","8.688","0.20%"
"Jun 18, 2014","8.671","8.671","8.671","8.671","0.85%"
"Jun 17, 2014","8.598","8.598","8.598","8.598","-0.59%"
"Jun 16, 2014","8.649","8.649","8.649","8.649","0.63%"
"Jun 13, 2014","8.595","8.595","8.595","8.595","0.56%"
"Jun 12, 2014","8.547","8.547","8.547","8.547","0.14%"
"Jun 11, 2014","8.535","8.535","8.535","8.535","-0.30%"
"Jun 10, 2014","8.561","8.561","8.561","8.561","0.15%"
"Jun 09, 2014","8.548","8.548","8.548","8.548","0.42%"
"Jun 06, 2014","8.512","8.512","8.512","8.512","-0.16%"
"Jun 05, 2014","8.526","8.526","8.526","8.526","-0.71%"
"Jun 04, 2014","8.587","8.587","8.587","8.587","-0.13%"
"Jun 03, 2014","8.598","8.598","8.598","8.598","-0.72%"
"Jun 02, 2014","8.660","8.660","8.660","8.660","0.17%"
"May 30, 2014","8.645","8.645","8.645","8.645","-0.30%"
"May 29, 2014","8.671","8.671","8.671","8.671","-0.37%"
"May 28, 2014","8.703","8.703","8.703","8.703","0.35%"
"May 27, 2014","8.673","8.673","8.673","8.673","-0.02%"
"May 26, 2014","8.675","8.675","8.675","8.675","0.44%"
"May 25, 2014","8.637","8.637","8.637","8.637","0.00%"
"May 23, 2014","8.637","8.637","8.637","8.637","-0.85%"
"May 22, 2014","8.711","8.711","8.711","8.711","-0.65%"
"May 21, 2014","8.768","8.768","8.768","8.768","-0.98%"
"May 20, 2014","8.855","8.855","8.855","8.855","-0.09%"
"May 19, 2014","8.863","8.863","8.863","8.863","0.33%"
"May 16, 2014","8.834","8.834","8.834","8.834","0.60%"
"May 15, 2014","8.781","8.781","8.781","8.781","-0.03%"
"May 13, 2014","8.784","8.784","8.784","8.784","0.65%"
"May 12, 2014","8.727","8.727","8.727","8.727","-0.22%"
"May 09, 2014","8.746","8.746","8.746","8.746","-0.14%"
"May 08, 2014","8.758","8.758","8.758","8.758","-0.50%"
"May 07, 2014","8.802","8.802","8.802","8.802","0.27%"
"May 06, 2014","8.778","8.778","8.778","8.778","0.49%"
"May 05, 2014","8.735","8.735","8.735","8.735","-0.83%"
"May 02, 2014","8.808","8.808","8.808","8.808","-0.23%"
"Apr 30, 2014","8.828","8.828","8.828","8.828","0.00%"
"Apr 29, 2014","8.828","8.828","8.828","8.828","-0.28%"
"Apr 28, 2014","8.853","8.853","8.853","8.853","-0.34%"
"Apr 25, 2014","8.883","8.883","8.883","8.883","0.36%"
"Apr 23, 2014","8.851","8.851","8.851","8.851","-0.03%"
"Apr 22, 2014","8.854","8.854","8.854","8.854","-0.09%"
"Apr 21, 2014","8.862","8.862","8.862","8.862","0.14%"
"Apr 17, 2014","8.850","8.850","8.850","8.850","-1.27%"
"Apr 16, 2014","8.964","8.964","8.964","8.964","0.12%"
"Apr 15, 2014","8.953","8.953","8.953","8.953","0.13%"
"Apr 11, 2014","8.941","8.941","8.941","8.941","-0.68%"
"Apr 10, 2014","9.002","9.002","9.002","9.002","-0.33%"
"Apr 09, 2014","9.032","9.032","9.032","9.032","-0.76%"
"Apr 07, 2014","9.101","9.101","9.101","9.101","0.40%"
"Apr 04, 2014","9.065","9.065","9.065","9.065","0.63%"
"Apr 03, 2014","9.008","9.008","9.008","9.008","0.51%"
"Apr 02, 2014","8.962","8.962","8.962","8.962","1.73%"
"Apr 01, 2014","8.810","8.810","8.810","8.810","0.07%"
"Mar 28, 2014","8.804","8.804","8.804","8.804","-0.14%"
"Mar 27, 2014","8.816","8.816","8.816","8.816","0.38%"
"Mar 26, 2014","8.783","8.783","8.783","8.783","-0.06%"
"Mar 25, 2014","8.788","8.788","8.788","8.788","0.06%"
"Mar 24, 2014","8.783","8.783","8.783","8.783","-0.14%"
"Mar 21, 2014","8.795","8.795","8.795","8.795","-0.27%"
"Mar 20, 2014","8.819","8.819","8.819","8.819","0.48%"
"Mar 19, 2014","8.777","8.777","8.777","8.777","-0.26%"
"Mar 18, 2014","8.800","8.800","8.800","8.800","0.10%"
"Mar 14, 2014","8.791","8.791","8.791","8.791","0.64%"
"Mar 13, 2014","8.735","8.735","8.735","8.735","0.23%"
"Mar 12, 2014","8.715","8.715","8.715","8.715","-0.21%"
"Mar 11, 2014","8.733","8.733","8.733","8.733","-0.22%"
"Mar 10, 2014","8.752","8.752","8.752","8.752","-0.68%"
"Mar 09, 2014","8.812","8.812","8.812","8.812","0.01%"
"Mar 07, 2014","8.811","8.811","8.811","8.811","0.22%"
"Mar 06, 2014","8.792","8.792","8.792","8.792","-0.57%"
"Mar 05, 2014","8.842","8.842","8.842","8.842","0.07%"
"Mar 04, 2014","8.836","8.836","8.836","8.836","-0.76%"
"Mar 03, 2014","8.904","8.904","8.904","8.904","0.47%"
"Feb 28, 2014","8.862","8.862","8.862","8.862","-0.59%"
"Feb 26, 2014","8.915","8.915","8.915","8.915","0.45%"
"Feb 25, 2014","8.875","8.875","8.875","8.875","-0.11%"
"Feb 24, 2014","8.885","8.885","8.885","8.885","1.02%"
"Feb 21, 2014","8.795","8.795","8.795","8.795","0.08%"
"Feb 20, 2014","8.788","8.788","8.788","8.788","0.23%"
"Feb 18, 2014","8.768","8.768","8.768","8.768","-0.42%"
"Feb 17, 2014","8.805","8.805","8.805","8.805","-0.03%"
"Feb 14, 2014","8.808","8.808","8.808","8.808","-0.64%"
"Feb 13, 2014","8.865","8.865","8.865","8.865","0.61%"
"Feb 12, 2014","8.811","8.811","8.811","8.811","0.81%"
"Feb 11, 2014","8.740","8.740","8.740","8.740","0.58%"
"Feb 10, 2014","8.690","8.690","8.690","8.690","-0.53%"
"Feb 07, 2014","8.736","8.736","8.736","8.736","0.22%"
"Feb 06, 2014","8.717","8.717","8.717","8.717","0.11%"
"Feb 05, 2014","8.707","8.707","8.707","8.707","0.32%"
"Feb 04, 2014","8.679","8.679","8.679","8.679","-0.63%"
"Feb 03, 2014","8.734","8.734","8.734","8.734","-0.41%"
"Jan 31, 2014","8.770","8.770","8.770","8.770","-0.57%"
"Jan 30, 2014","8.820","8.820","8.820","8.820","0.52%"
"Jan 29, 2014","8.774","8.774","8.774","8.774","0.30%"
"Jan 28, 2014","8.748","8.748","8.748","8.748","-0.19%"
"Jan 27, 2014","8.765","8.765","8.765","8.765","0.31%"
"Jan 24, 2014","8.738","8.738","8.738","8.738","0.84%"
"Jan 23, 2014","8.665","8.665","8.665","8.665","0.66%"
"Jan 22, 2014","8.608","8.608","8.608","8.608","0.64%"
"Jan 21, 2014","8.553","8.553","8.553","8.553","0.42%"
"Jan 20, 2014","8.517","8.517","8.517","8.517","-1.28%"
"Jan 17, 2014","8.627","8.627","8.627","8.627","0.14%"
"Jan 16, 2014","8.615","8.615","8.615","8.615","-0.28%"
"Jan 15, 2014","8.639","8.639","8.639","8.639","-0.83%"
"Jan 13, 2014","8.711","8.711","8.711","8.711","-0.54%"
"Jan 10, 2014","8.758","8.758","8.758","8.758","-0.36%"
"Jan 09, 2014","8.790","8.790","8.790","8.790","-0.12%"
"Jan 08, 2014","8.801","8.801","8.801","8.801","0.14%"
"Jan 07, 2014","8.789","8.789","8.789","8.789","0.07%"
"Jan 06, 2014","8.783","8.783","8.783","8.783","-0.58%"
"Jan 03, 2014","8.834","8.834","8.834","8.834","-0.07%"
"Jan 02, 2014","8.840","8.840","8.840","8.840","-0.05%"
"Jan 01, 2014","8.844","8.844","8.844","8.844","0.27%"
"Dec 31, 2013","8.820","8.820","8.820","8.820","-0.43%"
"Dec 30, 2013","8.858","8.858","8.858","8.858","-1.13%"
"Dec 27, 2013","8.959","8.959","8.959","8.959","0.79%"
"Dec 26, 2013","8.889","8.889","8.889","8.889","0.23%"
"Dec 25, 2013","8.869","8.869","8.869","8.869","0.03%"
"Dec 24, 2013","8.866","8.866","8.866","8.866","0.56%"
"Dec 23, 2013","8.817","8.817","8.817","8.817","0.23%"
"Dec 20, 2013","8.797","8.797","8.797","8.797","0.62%"
"Dec 19, 2013","8.743","8.743","8.743","8.743","-0.47%"
"Dec 18, 2013","8.784","8.784","8.784","8.784","-1.47%"
"Dec 17, 2013","8.915","8.915","8.915","8.915","0.56%"
"Dec 16, 2013","8.865","8.865","8.865","8.865","-0.52%"
"Dec 13, 2013","8.911","8.911","8.911","8.911","0.69%"
"Dec 12, 2013","8.850","8.850","8.850","8.850","0.27%"
"Dec 11, 2013","8.826","8.826","8.826","8.826","-0.10%"
"Dec 10, 2013","8.835","8.835","8.835","8.835","-0.77%"
"Dec 09, 2013","8.904","8.904","8.904","8.904","-2.85%"
"Dec 06, 2013","9.165","9.165","9.165","9.165","0.63%"
"Dec 05, 2013","9.108","9.108","9.108","9.108","0.20%"
"Dec 04, 2013","9.090","9.090","9.090","9.090","0.23%"
"Dec 03, 2013","9.069","9.069","9.069","9.069","0.23%"
"Dec 02, 2013","9.048","9.048","9.048","9.048","0.04%"